998,13
999,13
2287,124
2286,95
2285,72
2284,28
2283,134
2282,23
2281,24
2280,29
2279,39
2278,27
2277,139
2290,37
2298,116
2297,176
2296,18
2295,33
2294,22
2293,20
2292,20
2291,28
2289,285
2288,115
2299,119
100,17
101,13
102,19
103,110
104,116
105,20
106,121
107,15
108,17
109,14
110,11
111,82
112,16
113,14
114,17
115,12
116,92
117,19
118,14
119,13
120,17
121,14
122,20
123,80
124,57
125,12
126,16
127,10
128,12
129,15
130,15
131,15
132,11
133,17
134,18
135,14
136,16
137,17
138,18
139,12
1809,100
140,13
141,14
142,16
143,21
1800,20
144,124
145,13
146,81
147,15
148,14
149,27
1808,72
1807,155
1806,134
1805,207
1804,25
1803,28
1802,34
1801,36
150,15
151,12
152,13
153,14
154,15
1811,231
155,10
1810,180
156,18
157,14
158,13
159,12
1819,28
1818,32
1817,24
1816,33
1815,21
1814,18
1813,26
1812,21
160,13
161,15
162,14
163,14
164,16
165,17
1822,23
166,19
1821,28
167,15
1820,19
168,18
169,13
1829,198
1828,109
1827,216
1826,91
1825,173
1824,202
1823,21
170,17
171,15
172,12
173,14
174,25
175,22
176,17
1833,21
177,25
1832,19
178,12
1831,23
179,19
1830,27
1839,29
1838,20
1837,49
1836,94
1835,85
1834,134
180,19
181,19
182,19
183,13
184,24
185,121
186,16
187,11
1844,290
188,18
1843,76
189,15
1842,23
1841,24
1840,21
1849,17
1848,39
1847,235
1846,183
1845,146
190,9
191,14
192,17
193,15
194,16
195,13
196,16
197,13
198,16
1855,156
199,11
1854,164
1853,163
1852,97
1851,19
1850,26
1859,60
1858,57
1857,26
1856,356
1866,33
1865,16
1864,20
1863,25
1862,198
1861,96
1860,62
1869,123
1868,116
1867,93
1880,28
1877,164
1876,56
1875,115
1874,150
1873,46
1872,19
1871,93
1870,72
1879,191
1878,129
1891,147
1890,177
1888,133
1887,59
1886,187
1885,161
1884,107
1883,24
1882,30
1881,23
1889,148
1899,31
1898,24
1897,19
1896,23
1895,23
1894,28
1893,42
1892,164
